binary_package	binary_version	source_package	source_version	repo_relative_path	source_directory	repo_url
libnsl2	1.3.0-2	libnsl	1.3.0-2	libnsl/1.3.0-2/libnsl_1.3.0-2.debian.tar.xz	libnsl/1.3.0-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libnsl/1.3.0-2/libnsl_1.3.0-2.debian.tar.xz
libnsl2	1.3.0-2	libnsl	1.3.0-2	libnsl/1.3.0-2/libnsl_1.3.0-2.dsc	libnsl/1.3.0-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libnsl/1.3.0-2/libnsl_1.3.0-2.dsc
libnsl2	1.3.0-2	libnsl	1.3.0-2	libnsl/1.3.0-2/libnsl_1.3.0.orig.tar.xz	libnsl/1.3.0-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libnsl/1.3.0-2/libnsl_1.3.0.orig.tar.xz
libnss-systemd	252.39-1~deb12u1	systemd	252.39-1~deb12u1	systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.debian.tar.xz	systemd/252.39-1~deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.debian.tar.xz
libnss-systemd	252.39-1~deb12u1	systemd	252.39-1~deb12u1	systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.dsc	systemd/252.39-1~deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.dsc
libnss-systemd	252.39-1~deb12u1	systemd	252.39-1~deb12u1	systemd/252.39-1~deb12u1/systemd_252.39.orig.tar.gz	systemd/252.39-1~deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/252.39-1~deb12u1/systemd_252.39.orig.tar.gz
libnuma1	2.0.16-1	numactl	2.0.16-1	numactl/2.0.16-1/numactl_2.0.16-1.debian.tar.xz	numactl/2.0.16-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/numactl/2.0.16-1/numactl_2.0.16-1.debian.tar.xz
libnuma1	2.0.16-1	numactl	2.0.16-1	numactl/2.0.16-1/numactl_2.0.16-1.dsc	numactl/2.0.16-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/numactl/2.0.16-1/numactl_2.0.16-1.dsc
libnuma1	2.0.16-1	numactl	2.0.16-1	numactl/2.0.16-1/numactl_2.0.16.orig.tar.gz	numactl/2.0.16-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/numactl/2.0.16-1/numactl_2.0.16.orig.tar.gz
libodbc2	2.3.11-2+deb12u1	unixodbc	2.3.11-2+deb12u1	unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11-2+deb12u1.debian.tar.xz	unixodbc/2.3.11-2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11-2+deb12u1.debian.tar.xz
libodbc2	2.3.11-2+deb12u1	unixodbc	2.3.11-2+deb12u1	unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11-2+deb12u1.dsc	unixodbc/2.3.11-2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11-2+deb12u1.dsc
libodbc2	2.3.11-2+deb12u1	unixodbc	2.3.11-2+deb12u1	unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11.orig.tar.gz	unixodbc/2.3.11-2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11.orig.tar.gz
libodbccr2	2.3.11-2+deb12u1	unixodbc	2.3.11-2+deb12u1	unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11-2+deb12u1.debian.tar.xz	unixodbc/2.3.11-2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11-2+deb12u1.debian.tar.xz
libodbccr2	2.3.11-2+deb12u1	unixodbc	2.3.11-2+deb12u1	unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11-2+deb12u1.dsc	unixodbc/2.3.11-2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11-2+deb12u1.dsc
libodbccr2	2.3.11-2+deb12u1	unixodbc	2.3.11-2+deb12u1	unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11.orig.tar.gz	unixodbc/2.3.11-2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11.orig.tar.gz
libodbcinst2	2.3.11-2+deb12u1	unixodbc	2.3.11-2+deb12u1	unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11-2+deb12u1.debian.tar.xz	unixodbc/2.3.11-2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11-2+deb12u1.debian.tar.xz
libodbcinst2	2.3.11-2+deb12u1	unixodbc	2.3.11-2+deb12u1	unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11-2+deb12u1.dsc	unixodbc/2.3.11-2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11-2+deb12u1.dsc
libodbcinst2	2.3.11-2+deb12u1	unixodbc	2.3.11-2+deb12u1	unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11.orig.tar.gz	unixodbc/2.3.11-2+deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/unixodbc/2.3.11-2+deb12u1/unixodbc_2.3.11.orig.tar.gz
libogg0	1.3.5-3	libogg	1.3.5-3	libogg/1.3.5-3/libogg_1.3.5-3.debian.tar.xz	libogg/1.3.5-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libogg/1.3.5-3/libogg_1.3.5-3.debian.tar.xz
libogg0	1.3.5-3	libogg	1.3.5-3	libogg/1.3.5-3/libogg_1.3.5-3.dsc	libogg/1.3.5-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libogg/1.3.5-3/libogg_1.3.5-3.dsc
libogg0	1.3.5-3	libogg	1.3.5-3	libogg/1.3.5-3/libogg_1.3.5.orig.tar.xz	libogg/1.3.5-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libogg/1.3.5-3/libogg_1.3.5.orig.tar.xz
libopengl-dev	1.6.0-1	libglvnd	1.6.0-1	libglvnd/1.6.0-1/libglvnd_1.6.0-1.debian.tar.xz	libglvnd/1.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.6.0-1/libglvnd_1.6.0-1.debian.tar.xz
libopengl-dev	1.6.0-1	libglvnd	1.6.0-1	libglvnd/1.6.0-1/libglvnd_1.6.0-1.dsc	libglvnd/1.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.6.0-1/libglvnd_1.6.0-1.dsc
libopengl-dev	1.6.0-1	libglvnd	1.6.0-1	libglvnd/1.6.0-1/libglvnd_1.6.0.orig.tar.gz	libglvnd/1.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.6.0-1/libglvnd_1.6.0.orig.tar.gz
libopengl0	1.6.0-1	libglvnd	1.6.0-1	libglvnd/1.6.0-1/libglvnd_1.6.0-1.debian.tar.xz	libglvnd/1.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.6.0-1/libglvnd_1.6.0-1.debian.tar.xz
libopengl0	1.6.0-1	libglvnd	1.6.0-1	libglvnd/1.6.0-1/libglvnd_1.6.0-1.dsc	libglvnd/1.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.6.0-1/libglvnd_1.6.0-1.dsc
libopengl0	1.6.0-1	libglvnd	1.6.0-1	libglvnd/1.6.0-1/libglvnd_1.6.0.orig.tar.gz	libglvnd/1.6.0-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/libglvnd/1.6.0-1/libglvnd_1.6.0.orig.tar.gz
libopus0	1.3.1-3	opus	1.3.1-3	opus/1.3.1-3/opus_1.3.1-3.debian.tar.xz	opus/1.3.1-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/opus/1.3.1-3/opus_1.3.1-3.debian.tar.xz
libopus0	1.3.1-3	opus	1.3.1-3	opus/1.3.1-3/opus_1.3.1-3.dsc	opus/1.3.1-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/opus/1.3.1-3/opus_1.3.1-3.dsc
libopus0	1.3.1-3	opus	1.3.1-3	opus/1.3.1-3/opus_1.3.1.orig.tar.gz	opus/1.3.1-3	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/opus/1.3.1-3/opus_1.3.1.orig.tar.gz
libp11-kit0	0.24.1-2	p11-kit	0.24.1-2	p11-kit/0.24.1-2/p11-kit_0.24.1-2.debian.tar.xz	p11-kit/0.24.1-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/p11-kit/0.24.1-2/p11-kit_0.24.1-2.debian.tar.xz
libp11-kit0	0.24.1-2	p11-kit	0.24.1-2	p11-kit/0.24.1-2/p11-kit_0.24.1-2.dsc	p11-kit/0.24.1-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/p11-kit/0.24.1-2/p11-kit_0.24.1-2.dsc
libp11-kit0	0.24.1-2	p11-kit	0.24.1-2	p11-kit/0.24.1-2/p11-kit_0.24.1.orig.tar.xz	p11-kit/0.24.1-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/p11-kit/0.24.1-2/p11-kit_0.24.1.orig.tar.xz
libp11-kit0	0.24.1-2	p11-kit	0.24.1-2	p11-kit/0.24.1-2/p11-kit_0.24.1.orig.tar.xz.asc	p11-kit/0.24.1-2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/p11-kit/0.24.1-2/p11-kit_0.24.1.orig.tar.xz.asc
libpam-modules	1.5.2-6+deb12u2	pam	1.5.2-6+deb12u2	pam/1.5.2-6+deb12u2/pam_1.5.2-6+deb12u2.debian.tar.xz	pam/1.5.2-6+deb12u2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pam/1.5.2-6+deb12u2/pam_1.5.2-6+deb12u2.debian.tar.xz
libpam-modules	1.5.2-6+deb12u2	pam	1.5.2-6+deb12u2	pam/1.5.2-6+deb12u2/pam_1.5.2-6+deb12u2.dsc	pam/1.5.2-6+deb12u2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pam/1.5.2-6+deb12u2/pam_1.5.2-6+deb12u2.dsc
libpam-modules	1.5.2-6+deb12u2	pam	1.5.2-6+deb12u2	pam/1.5.2-6+deb12u2/pam_1.5.2.orig.tar.xz	pam/1.5.2-6+deb12u2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pam/1.5.2-6+deb12u2/pam_1.5.2.orig.tar.xz
libpam-systemd	252.39-1~deb12u1	systemd	252.39-1~deb12u1	systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.debian.tar.xz	systemd/252.39-1~deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.debian.tar.xz
libpam-systemd	252.39-1~deb12u1	systemd	252.39-1~deb12u1	systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.dsc	systemd/252.39-1~deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/252.39-1~deb12u1/systemd_252.39-1~deb12u1.dsc
libpam-systemd	252.39-1~deb12u1	systemd	252.39-1~deb12u1	systemd/252.39-1~deb12u1/systemd_252.39.orig.tar.gz	systemd/252.39-1~deb12u1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/systemd/252.39-1~deb12u1/systemd_252.39.orig.tar.gz
libpam0g	1.5.2-6+deb12u2	pam	1.5.2-6+deb12u2	pam/1.5.2-6+deb12u2/pam_1.5.2-6+deb12u2.debian.tar.xz	pam/1.5.2-6+deb12u2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pam/1.5.2-6+deb12u2/pam_1.5.2-6+deb12u2.debian.tar.xz
libpam0g	1.5.2-6+deb12u2	pam	1.5.2-6+deb12u2	pam/1.5.2-6+deb12u2/pam_1.5.2-6+deb12u2.dsc	pam/1.5.2-6+deb12u2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pam/1.5.2-6+deb12u2/pam_1.5.2-6+deb12u2.dsc
libpam0g	1.5.2-6+deb12u2	pam	1.5.2-6+deb12u2	pam/1.5.2-6+deb12u2/pam_1.5.2.orig.tar.xz	pam/1.5.2-6+deb12u2	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pam/1.5.2-6+deb12u2/pam_1.5.2.orig.tar.xz
libpango-1.0-0	1.50.12+ds-1	pango1.0	1.50.12+ds-1	pango1.0/1.50.12+ds-1/pango1.0_1.50.12+ds-1.debian.tar.xz	pango1.0/1.50.12+ds-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.12+ds-1/pango1.0_1.50.12+ds-1.debian.tar.xz
libpango-1.0-0	1.50.12+ds-1	pango1.0	1.50.12+ds-1	pango1.0/1.50.12+ds-1/pango1.0_1.50.12+ds-1.dsc	pango1.0/1.50.12+ds-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.12+ds-1/pango1.0_1.50.12+ds-1.dsc
libpango-1.0-0	1.50.12+ds-1	pango1.0	1.50.12+ds-1	pango1.0/1.50.12+ds-1/pango1.0_1.50.12+ds.orig.tar.xz	pango1.0/1.50.12+ds-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.12+ds-1/pango1.0_1.50.12+ds.orig.tar.xz
libpango1.0-dev	1.50.12+ds-1	pango1.0	1.50.12+ds-1	pango1.0/1.50.12+ds-1/pango1.0_1.50.12+ds-1.debian.tar.xz	pango1.0/1.50.12+ds-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.12+ds-1/pango1.0_1.50.12+ds-1.debian.tar.xz
libpango1.0-dev	1.50.12+ds-1	pango1.0	1.50.12+ds-1	pango1.0/1.50.12+ds-1/pango1.0_1.50.12+ds-1.dsc	pango1.0/1.50.12+ds-1	https://github.com/Malterlib/MalterlibBinariesSDK_Linux_DebianBased_Source_rLFS/blob/master/pango1.0/1.50.12+ds-1/pango1.0_1.50.12+ds-1.dsc
